日期编号,订单编号,上车站序,上车站点名称,上车时间,下车站序,下车站点名称,下车时间
1,623,1,AB,241,14,AO,2004
1,912,1,AB,301,33,BH,3777
1,890,2,AC,301,33,BH,3769
1,621,2,AC,481,20,AU,2346
1,1747,2,AC,481,9,AJ,1348
1,1666,2,AC,481,32,BG,3624
1,2085,2,AC,481,7,AH,1039
1,1956,4,AE,721,34,BI,3824
1,1851,4,AE,721,27,BB,3306
1,1982,4,AE,721,7,AH,1093
1,611,4,AE,721,18,AS,2181
1,2753,6,AG,961,24,AY,2659
1,350,6,AG,961,35,BJ,3950
1,1490,7,AH,1081,43,BR,5082
1,1477,7,AH,1141,30,BE,3387
1,2342,7,AH,1141,33,BH,3767
1,1560,8,AI,1201,34,BI,3817
1,2555,8,AI,1201,42,BQ,5006
1,1455,1,AB,1201,45,BT,5738
1,1023,8,AI,1201,42,BQ,5032
1,501,8,AI,1201,27,BB,3243
1,199,1,AB,1201,36,BK,4457
1,2330,2,AC,1261,7,AH,1904
1,2055,8,AI,1261,42,BQ,5025
1,535,8,AI,1261,31,BF,3399
1,2205,2,AC,1261,17,AR,2744
1,1660,5,AF,1561,12,AM,2369
1,2122,6,AG,1681,34,BI,4177
1,1809,8,AI,1981,34,BI,4102
1,1297,15,AP,2041,33,BH,3765
1,2060,10,AK,2161,35,BJ,4307
1,141,10,AK,2161,36,BK,4400
1,2552,2,AC,2341,34,BI,5545
1,522,2,AC,2341,45,BT,7015
1,601,2,AC,2341,8,AI,3047
1,1822,2,AC,2341,14,AO,3819
1,472,3,AD,2461,23,AX,4586
1,1182,4,AE,2521,10,AK,3233
1,263,25,AZ,2761,36,BK,3986
1,384,25,AZ,2761,43,BR,5149
1,806,7,AH,2941,27,BB,4924
1,1955,7,AH,2941,43,BR,6769
1,426,1,AB,2941,39,BN,7304
1,1620,1,AB,2941,3,AD,3307
1,2223,1,AB,2941,7,AH,3874
1,1459,1,AB,2941,3,AD,3327
1,1039,27,BB,3061,33,BH,3793
1,1431,2,AC,3241,7,AH,3865
1,2298,3,AD,3301,43,BR,8027
1,1800,11,AL,3361,35,BJ,5750
1,1755,11,AL,3361,34,BI,5534
1,2004,4,AE,3361,38,BM,7188
1,1397,11,AL,3361,13,AN,3627
1,2235,12,AM,3421,13,AN,3643
1,517,12,AM,3421,13,AN,3629
1,1794,5,AF,3541,12,AM,4525
1,1253,5,AF,3541,43,BR,7915
1,68,31,BF,3541,42,BQ,5076
1,2715,6,AG,3721,31,BF,6265
1,2236,13,AN,3721,14,AO,3762
1,91,30,BE,3721,34,BI,4097
1,2346,6,AG,3721,34,BI,6642
1,2285,34,BI,3781,47,BV,5814
1,2002,34,BI,3781,37,BL,4366
1,859,34,BI,3781,41,BP,4866
1,737,31,BF,3841,34,BI,4174
1,1442,31,BF,3841,42,BQ,5490
1,366,7,AH,3841,28,BC,5941
1,1509,7,AH,3841,40,BO,7613
1,974,8,AI,4021,46,BU,8276
1,464,36,BK,4081,43,BR,5151
1,1304,8,AI,4081,48,BW,8700
1,401,8,AI,4081,39,BN,7382
1,2434,9,AJ,4141,36,BK,6920
1,2252,2,AC,4141,47,BV,9337
1,1281,9,AJ,4201,40,BO,7535
1,2589,9,AJ,4201,35,BJ,6760
1,2269,9,AJ,4201,36,BK,7007
1,420,11,AL,4381,43,BR,7879
1,1507,5,AF,4501,12,AM,5739
1,2123,5,AF,4501,32,BG,7753
1,1156,1,AB,4501,34,BI,8234
1,2186,5,AF,4501,32,BG,7583
1,772,6,AG,4621,17,AR,6180
1,2354,6,AG,4621,10,AK,5328
1,253,2,AC,4801,34,BI,8226
1,1820,3,AD,4861,9,AJ,5744
1,1610,17,AR,4981,48,BW,8693
1,2411,4,AE,4981,42,BQ,9334
1,2250,4,AE,4981,42,BQ,9333
1,1717,17,AR,4981,48,BW,8698
1,97,8,AI,5041,32,BG,7604
1,378,5,AF,5041,27,BB,7445
1,1562,8,AI,5041,37,BL,8165
1,2480,1,AB,5221,3,AD,5487
1,1759,9,AJ,5221,43,BR,8864
1,130,44,BS,5221,47,BV,5829
1,2523,6,AG,5221,15,AP,6534
1,1588,43,BR,5221,47,BV,5828
1,2581,9,AJ,5221,43,BR,8863
1,1519,9,AJ,5221,14,AO,5891
1,1773,9,AJ,5281,43,BR,8822
1,180,10,AK,5281,43,BR,8788
1,2735,44,BS,5281,47,BV,5743
1,2755,31,BF,5281,43,BR,6722
1,1481,10,AK,5341,30,BE,7180
1,1239,10,AK,5341,43,BR,8872
1,1416,10,AK,5341,32,BG,7695
1,580,32,BG,5401,43,BR,6747
1,1321,33,BH,5461,46,BU,7124
1,2551,33,BH,5461,45,BT,7003
1,868,2,AC,5461,43,BR,9884
1,841,33,BH,5461,45,BT,6997
1,1300,3,AD,5521,34,BI,8705
1,1421,3,AD,5521,34,BI,8702
1,244,3,AD,5521,34,BI,8747
1,352,3,AD,5521,34,BI,8726
1,612,34,BI,5581,46,BU,7211
1,1826,4,AE,5641,46,BU,10223
1,1018,25,AZ,5701,33,BH,6458
1,1492,12,AM,5761,44,BS,8982
1,2714,5,AF,5761,34,BI,8772
1,783,5,AF,5761,47,BV,10375
1,2221,13,AN,5821,44,BS,8954
1,1054,13,AN,5881,43,BR,8870
1,1928,6,AG,5881,31,BF,8425
1,495,28,BC,6001,34,BI,6678
1,946,28,BC,6001,34,BI,6611
1,2358,37,BL,6001,45,BT,7035
1,1169,1,AB,6001,19,AT,8581
1,656,1,AB,6001,26,BA,9214
1,1728,1,AB,6061,46,BU,11699
1,610,1,AB,6061,18,AS,8464
1,2030,1,AB,6061,24,AY,9004
1,589,1,AB,6061,18,AS,8476
1,2305,1,AB,6061,46,BU,11698
1,894,12,AM,6181,15,AP,6407
1,2690,2,AC,6301,19,AT,8637
1,1608,2,AC,6301,12,AM,7977
1,101,2,AC,6301,37,BL,10512
1,2336,2,AC,6301,46,BU,11872
1,449,2,AC,6301,35,BJ,10253
1,1906,2,AC,6301,29,BD,9493
1,353,2,AC,6301,24,AY,9105
1,1654,31,BF,6301,45,BT,8201
1,975,2,AC,6301,12,AM,7972
1,2730,2,AC,6301,34,BI,9998
1,163,31,BF,6301,43,BR,7946
1,508,2,AC,6361,43,BR,11257
1,1075,32,BG,6361,43,BR,7928
1,383,3,AD,6421,26,BA,9304
1,1921,9,AJ,6421,43,BR,9886
1,1598,3,AD,6421,46,BU,11825
1,2264,3,AD,6421,19,AT,8553
1,706,10,AK,6481,47,BV,10231
1,1119,10,AK,6481,45,BT,9985
1,2448,10,AK,6481,45,BT,10018
1,554,10,AK,6481,44,BS,9972
1,1792,10,AK,6481,45,BT,9977
1,465,4,AE,6601,42,BQ,11144
1,1278,4,AE,6601,19,AT,8571
1,2611,34,BI,6661,36,BK,7027
1,264,11,AL,6661,43,BR,9774
1,2743,5,AF,6721,33,BH,9947
1,803,5,AF,6721,37,BL,10448
1,428,5,AF,6721,23,AX,8955
1,697,43,BR,6781,48,BW,7501
1,1438,43,BR,6781,48,BW,7498
1,8,1,AB,6841,26,BA,9719
1,2040,1,AB,6841,38,BM,11131
1,1050,44,BS,6901,48,BW,7503
1,2457,44,BS,6901,48,BW,7507
1,239,44,BS,6901,48,BW,7509
1,1245,4,AE,7021,43,BR,11920
1,1220,4,AE,7021,36,BK,10885
1,155,4,AE,7021,43,BR,11964
1,587,4,AE,7021,43,BR,11800
1,2636,4,AE,7021,43,BR,11967
1,1742,4,AE,7021,44,BS,12000
1,743,27,BB,7081,48,BW,9543
1,1301,7,AH,7081,46,BU,11688
1,47,37,BL,7141,43,BR,7869
1,2679,37,BL,7141,43,BR,8022
1,1482,5,AF,7201,12,AM,8375
1,474,7,AH,7261,43,BR,11324
1,2178,7,AH,7261,46,BU,11770
1,1510,7,AH,7261,46,BU,11656
1,1557,7,AH,7261,34,BI,10092
1,541,38,BM,7261,48,BW,8704
1,1843,7,AH,7321,29,BD,9421
1,1880,30,BE,7321,43,BR,8761
1,1244,1,AB,7441,43,BR,12479
1,2299,1,AB,7441,3,AD,7764
1,2240,1,AB,7441,43,BR,12472
1,971,31,BF,7441,45,BT,9065
1,2007,39,BN,7441,42,BQ,7815
1,2738,39,BN,7441,45,BT,8153
1,1600,31,BF,7441,45,BT,9074
1,1791,27,BB,7441,47,BV,9895
1,1065,32,BG,7441,45,BT,9058
1,2046,27,BB,7441,47,BV,9897
1,300,9,AJ,7501,41,BP,11105
1,1366,9,AJ,7501,41,BP,11044
1,1118,9,AJ,7501,43,BR,11331
1,1537,9,AJ,7501,41,BP,11048
1,1381,7,AH,7561,34,BI,10619
1,1565,11,AL,7561,43,BR,11238
1,633,32,BG,7561,46,BU,9243
1,1713,2,AC,7621,8,AI,8356
1,1248,2,AC,7621,5,AF,7961
1,1744,2,AC,7681,18,AS,9692
